date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-14,Curve.fi Factory USD Metapool: NAOS USD,0.03756665096663614,0,nUSD,235035.97421601997,3Crv,204849.43736550157,,0,,0,439885.4115815215
2022-02-14,Curve.fi Factory Plain Pool: cvxCRV,0.6759964251312311,825698.9496026688,CRV,40516846.64644694,cvxCRV,110589463.23139544,,0,,0,151106309.87784237
2022-02-14,Curve.fi Factory USD Metapool: USDM,0.005161662532926492,0,USDM,27898472.266923703,3Crv,718468.6183123363,,0,,0,28616940.88523604
2022-02-14,Curve.fi Factory Plain Pool: Meta EUR,0.370620469034999,54998.334237111325,PAR,262892.951071457,EURT,417229.14798613,EURS,156940.77899999998,sEUR,391203.13967585645,1228266.0177334435
2022-02-14,Curve.fi Factory USD Metapool: Wasabi USD,0.03825124965353144,0,waUSD,53411.67867401006,3Crv,48341.89315978917,,0,,0,101753.57183379923
2022-02-14,Curve.fi Factory BTC Metapool: Wasabi BTC,0,0,waBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: DOLA-3pool Curve LP,0.1288383253889247,219733.8688167608,DOLA,11077665.239335408,3Crv,10522313.9290784,,0,,0,21599979.16841381
2022-02-14,Curve.fi Factory Plain Pool: ibJPY/sJPY,0.33756690021717883,7059973.956072325,ibJPY,16581142.098013949,sJPY,16167883.820647975,,0,,0,32749025.918661922
2022-02-14,Curve.fi Factory Plain Pool: ibAUD/sAUD,0,0,ibAUD,32852665.711110536,sAUD,10730588.219459297,,0,,0,43583253.930569835
2022-02-14,Curve.fi Factory Plain Pool: ibGBP/sGBP,0.14203266651544588,0,ibGBP,16389650.885645647,sGBP,23023061.032533817,,0,,0,39412711.91817947
2022-02-14,Curve.fi Factory Plain Pool: ibCHF/sCHF,0,0,ibCHF,16625188.788784731,sCHF,23238527.210642617,,0,,0,39863715.99942735
2022-02-14,Curve.fi Factory Plain Pool: OPEN MATIC,0,0,OPEN,34.23402732016886,MATIC,0.18311550662936682,,0,,0,34.41714282679823
2022-02-14,Curve.fi Factory Plain Pool: Neutrino EUR,3.0871612041839525,0,EURN,4411548.383445682,EURT,2639244.51659189,,0,,0,7050792.900037572
2022-02-14,Curve.fi Factory Plain Pool: sdCRV,0,0,sdveCRV-DAO,0.0,CRV,5125.19736931924,,0,,0,5125.19736931924
2022-02-14,Curve.fi Factory BTC Metapool: BTCpx,0,0,BTCpx,0.0,crvRenWSBTC,0.044017471896026,,0,,0,0.044017471896026
2022-02-14,Curve.fi Factory USD Metapool: PWRD Metapool,0,0,PWRD,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: Wanna Avoid Tether?,0,0,sUSD,0.0,UST,0.0,MIM,0.0,,0,0.0
2022-02-14,Curve.fi Factory Pool: alETH,0.007825720179233109,0,ETH,208248089.0706511,alETH,205789539.12581053,,0,,0,414037628.1964617
2022-02-14,Curve.fi Factory USD Metapool: 17PctCryptoDiversifiedDollar,0,0,crv3crypto,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: 17PctCryptoDiversifiedDollar,0,0,crv3crypto,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory BTC Metapool: tbtc2,0.014692366837509852,0,tBTC,34796.53479707608,crvRenWSBTC,109336.01518471533,,0,,0,144132.5499817914
2022-02-14,Curve.fi Factory USD Metapool: kusd-3pool,0,0,CHEESE,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: tusd-3pool,0.040087227945950765,0,kUSD,6.0,3Crv,6.0060349964972755,,0,,0,12.006034996497275
2022-02-14,Curve.fi Factory USD Metapool: PWRD Metapool,2.085098044078615,0,PWRD,9803945.198559228,3Crv,4851466.182346964,,0,,0,14655411.380906193
2022-02-14,Curve.fi Factory USD Metapool: fUSD-3pool,0.04258846850051512,0,fUSD,3724613.68628436,3Crv,4227527.344543084,,0,,0,7952141.030827444
2022-02-14,Curve.fi Factory USD Metapool: Test Pool D,0.06174404131253919,0,wCOINBASE-IOU,0.10074532915609023,3Crv,0.005004901305934419,,0,,0,0.10575023046202466
2022-02-14,Curve.fi Factory USD Metapool: DEI,0.03996264900840707,0,DEI,51185.03371064203,3Crv,50584.193493368824,,0,,0,101769.22720401085
2022-02-14,Curve.fi Factory Plain Pool: MIM-UST,0.006625682610317263,110554.36209592962,MIM,103872366.74182042,UST,24518301.857812174,,0,,0,128390668.59963259
2022-02-14,Curve.fi Factory Plain Pool: Sharedstake ETH/vETH2,0.12547957507986762,0.8847195747430205,vETH2,117506.21687431536,WETH,5658.880163396128,,0,,0,123165.09703771149
2022-02-14,Curve.fi Factory USD Metapool: QabbalahBit Wellsprings,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: QBIT Well,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: Badger Locked CVX,0.030285849590372393,50.84259372016313,CVX,1806418.6904192679,bveCVX,0.0,,0,,0,1806418.6904192679
2022-02-14,Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool,0.3339101199057115,38465896.33726912,UST,533336528.6066978,3Crv,542498851.3653404,,0,,0,1075835379.9720383
2022-02-14,Curve.fi Factory USD Metapool: DSU,0,0,DSU,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: DSU,0,0,DSU,10.44053171700103,3Crv,13.309263876335816,,0,,0,23.749795593336845
2022-02-14,Curve.fi Factory Pool: Ankr Reward-Earning Staked ETH,0.026106699792194377,0.919029986597435,ETH,47201.61065099551,aETHb,538851.7078397655,,0,,0,586053.318490761
2022-02-14,Curve.fi Factory Plain Pool: d3pool,0.01766922148371819,2963.2635350754426,FRAX,59262762.754230954,FEI,57235531.12016698,alUSD,61821095.70850412,,0,178319389.58290204
2022-02-14,Curve.fi Factory Plain Pool: Ankr Reward-Earning Staked MATIC,0,0,MATIC,2626.1856024719373,aMATICb,0.0,,0,,0,2626.1856024719373
2022-02-14,Curve.fi Factory USD Metapool: Paxos Dollar (USDP),0.12606163887043387,137732.7114200207,USDP,6514477.673314175,3Crv,4011247.50593286,,0,,0,10525725.179247035
2022-02-14,Curve.fi Factory BTC Metapool: ibBTC,0.01631222757463302,0,wibBTC,217970008.80305856,crvRenWSBTC,181728127.92944926,,0,,0,399698136.7325078
2022-02-14,Curve.fi Factory Plain Pool: handleEUR,0,0,fxEUR,0.0,EURS,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory BTC Metapool: Orkan,0,0,VBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: agEUR,0,0,agEUR,0.0,sEUR,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: ibZAR/ZARP,0,0,ZARP,0.0,ibZAR,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: DYDX-3CRV,0,0,DYDX,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: 3EURpool,0.10460242393244279,867711.819877,agEUR,54021140.82187983,EURT,56105567.899630725,EURS,14903853.1332,,0,125030561.85471056
2022-02-14,Curve.fi Factory Plain Pool: Tokemak tWETH/WETH,0,0,tWETH,36044.44938401223,WETH,30997.8402078362,,0,,0,67042.28959184843
2022-02-14,Curve.fi Factory USD Metapool: SORA XSTUSD,0.038343549331121274,0,XSTUSD,188080.6178983444,3Crv,172441.22284398176,,0,,0,360521.84074232617
2022-02-14,Curve.fi Factory USD Metapool: xDollar Interverse Money,0,0,XIM,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: xim,0.025981735920410642,0,XIM,5952.9044639513495,3Crv,2831.505324910689,,0,,0,8784.409788862038
2022-02-14,Curve.fi Factory USD Metapool: RAMP rUSD,0,0,rUSD,0.014313588726899593,3Crv,0.014317359473757636,,0,,0,0.02863094820065723
2022-02-14,Curve.fi Factory USD Metapool: Bhome,0.040068354249656046,0,bHOME,250.0,3Crv,250.02330694350445,,0,,0,500.02330694350445
2022-02-14,Curve.fi Factory Plain Pool: JPYC/ibJPY,0,0,JPYC,6811.36054194998,ibJPY,973.2311050879947,,0,,0,7784.591647037974
2022-02-14,Curve.fi Factory Plain Pool: UST-FRAX,0,0,UST,309177.85625087994,FRAX,292309.0857521655,,0,,0,601486.9420030455
2022-02-14,Curve.fi Factory Plain Pool: Fei PCV 1,0,0,aFEI,0.0,aDAI,0.0,LUSD,0.0,,0,0.0
2022-02-14,Curve.fi Factory Plain Pool: bentCVX,0.6430659450461729,1246.8667830850416,CVX,2904977.8724422185,bentCVX,0.0,,0,,0,2904977.8724422185
2022-02-14,Curve.fi Factory USD Metapool: dForce,0.04064307227229502,0,USX,108400.92970884786,3Crv,111594.23732567408,,0,,0,219995.16703452193
2022-02-14,Curve.fi Factory Plain Pool: agEUR/ibEUR,0.0450530550455408,49181.24006967491,ibEUR,4565265.910815984,agEUR,4442882.428687075,,0,,0,9008148.33950306
2022-02-14,Curve.fi Factory Plain Pool: tFRAX/FRAX Test,0,0,tFRAX,99.82423153318129,FRAX,103.57748035243921,,0,,0,203.4017118856205
2022-02-14,Curve.fi Factory USD Metapool: ELONX POOL,0.02349674806285673,0,ELONX,90808.6,3Crv,465.01295254974593,,0,,0,91273.61295254975
2022-02-14,Curve.fi Factory USD Metapool: Bean,0.20458108572449785,59348.80118,BEAN,1329586.129688064,3Crv,1281157.732309752,,0,,0,2610743.861997816
2022-02-14,Curve.fi Factory USD Metapool: USDV,0.036472975942802854,0,USDV,1614146.558335977,3Crv,1324120.9299849474,,0,,0,2938267.4883209243
2022-02-14,Curve.fi Factory USD Metapool: PAR/USDC,0,0,PAR,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: baoUSD,0,0,BaoUSD,0.0,3Crv,0.0,,0,,0,0.0
2022-02-14,Curve.fi Factory USD Metapool: sUSD Metapool,0,0,sUSD,0.0,3Crv,0.0,,0,,0,0.0
