date,pool_name,daily_apy,volume_in_usd,token1,token1_tvl_in_usd,token2,token2_tvl_in_usd,token3,token3_tvl_in_usd,token4,token4_tvl_in_usd,total_tvl_in_usd
2022-02-13,Curve.fi Factory USD Metapool: kusd-3pool,0,0,CHEESE,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: tusd-3pool,0.042387069110416675,0,kUSD,6.0,3Crv,6.0060349964972755,,0,,0,12.006034996497275
2022-02-13,Curve.fi Factory USD Metapool: PWRD Metapool,0.06297613964638682,0,PWRD,9803135.127995811,3Crv,4882692.588123793,,0,,0,14685827.716119604
2022-02-13,Curve.fi Factory USD Metapool: fUSD-3pool,0.045031844431120405,0,fUSD,3724613.68628436,3Crv,4227527.344543084,,0,,0,7952141.030827444
2022-02-13,Curve.fi Factory USD Metapool: Test Pool D,0.06528682404951525,0,wCOINBASE-IOU,0.10074532915609023,3Crv,0.005004901305934419,,0,,0,0.10575023046202466
2022-02-13,Curve.fi Factory USD Metapool: DEI,0.042255346473552,0,DEI,50864.23685423487,3Crv,50584.193493368824,,0,,0,101448.43034760369
2022-02-13,Curve.fi Factory Plain Pool: MIM-UST,0.3286058743970033,5174610.282980414,MIM,100735760.77217399,UST,27475730.606736884,,0,,0,128211491.37891087
2022-02-13,Curve.fi Factory Plain Pool: Sharedstake ETH/vETH2,0.049801541376859326,0.3632619323565225,vETH2,115506.60023306844,WETH,7330.943522159741,,0,,0,122837.54375522818
2022-02-13,Curve.fi Factory USD Metapool: QabbalahBit Wellsprings,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: QBIT Well,0,0,QBIT,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: Badger Locked CVX,0.17506730177405672,3317.854075908117,CVX,1846531.7373375678,bveCVX,0.0,,0,,0,1846531.7373375678
2022-02-13,Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool,0.20390864998145464,19357502.900808997,UST,504851536.93031275,3Crv,564923058.26212,,0,,0,1069774595.1924328
2022-02-13,Curve.fi Factory USD Metapool: DSU,0,0,DSU,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: DSU,0,0,DSU,10.44053171700103,3Crv,13.309263876335816,,0,,0,23.749795593336845
2022-02-13,Curve.fi Factory Pool: Ankr Reward-Earning Staked ETH,0.011263483457546464,0.313656,ETH,48857.51222876856,aETHb,564345.3056923335,,0,,0,613202.817921102
2022-02-13,Curve.fi Factory Plain Pool: d3pool,0.014091919670633501,42424.926628692025,FRAX,59269010.4960842,FEI,56784203.01721178,alUSD,61909132.43960148,,0,177962345.95289746
2022-02-13,Curve.fi Factory Plain Pool: Ankr Reward-Earning Staked MATIC,0,0,MATIC,2738.966579265211,aMATICb,0.0,,0,,0,2738.966579265211
2022-02-13,Curve.fi Factory USD Metapool: Paxos Dollar (USDP),0.03413000622545237,8671.846153619603,USDP,7549584.325437601,3Crv,3843255.9527344946,,0,,0,11392840.278172094
2022-02-13,Curve.fi Factory BTC Metapool: ibBTC,0.0847162951194802,3.91971002,wibBTC,219255307.4461157,crvRenWSBTC,182612420.76070276,,0,,0,401867728.20681846
2022-02-13,Curve.fi Factory Plain Pool: handleEUR,0,0,fxEUR,0.0,EURS,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory BTC Metapool: Orkan,0,0,VBTC,0.0,crvRenWSBTC,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: agEUR,0,0,agEUR,0.0,sEUR,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: ibZAR/ZARP,0,0,ZARP,0.0,ibZAR,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: DYDX-3CRV,0,0,DYDX,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: 3EURpool,0.21083519692466357,1500613.1947543442,agEUR,55118823.76187068,EURT,55290129.1664745,EURS,15171624.655199999,,0,125580577.58354518
2022-02-13,Curve.fi Factory Plain Pool: Tokemak tWETH/WETH,0,0,tWETH,36687.31475100279,WETH,31617.641196102024,,0,,0,68304.95594710481
2022-02-13,Curve.fi Factory USD Metapool: SORA XSTUSD,0.040543331573084096,0,XSTUSD,188080.6178983444,3Crv,172441.22284398176,,0,,0,360521.84074232617
2022-02-13,Curve.fi Factory USD Metapool: xDollar Interverse Money,0,0,XIM,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: xim,0.027472207815137928,0,XIM,5952.9044639513495,3Crv,2831.505324910689,,0,,0,8784.409788862038
2022-02-13,Curve.fi Factory USD Metapool: RAMP rUSD,0,0,rUSD,0.014313588726899593,3Crv,0.014317359473757636,,0,,0,0.02863094820065723
2022-02-13,Curve.fi Factory USD Metapool: Bhome,0.04236711755911671,0,bHOME,250.0,3Crv,250.02330694350445,,0,,0,500.02330694350445
2022-02-13,Curve.fi Factory Plain Pool: JPYC/ibJPY,0,0,JPYC,6856.201196867828,ibJPY,973.2311050879947,,0,,0,7829.432301955822
2022-02-13,Curve.fi Factory Plain Pool: UST-FRAX,0,0,UST,307833.87274813437,FRAX,292746.8900422686,,0,,0,600580.762790403
2022-02-13,Curve.fi Factory Plain Pool: Fei PCV 1,0,0,aFEI,0.0,aDAI,0.0,LUSD,0.0,,0,0.0
2022-02-13,Curve.fi Factory Plain Pool: bentCVX,0.13405499442393776,200,CVX,2393171.2098802417,bentCVX,0.0,,0,,0,2393171.2098802417
2022-02-13,Curve.fi Factory USD Metapool: dForce,0.04297481073283205,0,USX,108400.92970884786,3Crv,111594.23732567408,,0,,0,219995.16703452193
2022-02-13,Curve.fi Factory Plain Pool: agEUR/ibEUR,0.1931808189266082,7309.968830409055,ibEUR,4533314.392603612,agEUR,4514408.592210458,,0,,0,9047722.98481407
2022-02-13,Curve.fi Factory Plain Pool: tFRAX/FRAX Test,0,0,tFRAX,99.82423153318129,FRAX,103.73261294142351,,0,,0,203.55684447460482
2022-02-13,Curve.fi Factory USD Metapool: ELONX POOL,0.0248446987552553,0,ELONX,90808.6,3Crv,465.01295254974593,,0,,0,91273.61295254975
2022-02-13,Curve.fi Factory USD Metapool: Bean,0.19294873953534797,54616.602299,BEAN,1324414.783805313,3Crv,1289444.7856512128,,0,,0,2613859.569456526
2022-02-13,Curve.fi Factory USD Metapool: USDV,0.038565424616554544,0,USDV,1614146.558335977,3Crv,1324120.9299849474,,0,,0,2938267.4883209243
2022-02-13,Curve.fi Factory USD Metapool: PAR/USDC,0,0,PAR,0.0,3Crv,0.0,,0,,0,0.0
2022-02-13,Curve.fi Factory USD Metapool: baoUSD,0,0,BaoUSD,0.0,3Crv,0.0,,0,,0,0.0
