name,block,timestamp,quantity,value
WETH.e,5100051,1633138285,1297.9551570712651,4888070.8738555135
DYP,5100051,1633138285,1.0,0.0001196603047931
HP,5100051,1633138285,500093605.0059424,54784137.48454416
FINGER,5100051,1633138285,9008616.342836384,15365824.97092654
SU,5100051,1633138285,75000000.0,0.120914886375
USDT.e,5100051,1633138285,1773.1525849999998,1771.255854859696
SS,5100051,1633138285,1358.7582512411332,556120.7257257939
SPELL,5100051,1633138285,10397375.892645467,232125.24643272
JOE,5100051,1633138285,31380.78015418469,55099.56740784194
TIME,5100051,1633138285,165622.39230154,525919928.1218403
CVX,5128851,1633197667,690592.966115783,32404767.025714744
POPCORN,5128851,1633197667,48000000.0,46807.88886953899
SILO,5128851,1633197667,27107000.58465472,3454911.4017759687
CRV,5128851,1633197667,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5128851,1633197667,2749566.107243417,41529424.91467056
MIM,5128851,1633197667,161976089.42592424,162386486.04065308
WBTC,5128851,1633197667,8.13046612,377672.00893733016
sOHM,5128851,1633197667,12.814474251,4907.787943955144
JLP,5128851,1633197667,74.00836220752076,33059.45284725425
WETH.e,5128851,1633197667,1297.9551570712651,4888070.8738555135
DYP,5128851,1633197667,1.0,0.0001196593492418
HP,5128851,1633197667,500093605.0059424,54784050.004251614
FINGER,5128851,1633197667,9008616.342836384,15365824.97092654
SU,5128851,1633197667,75000000.0,0.120914886375
USDT.e,5128851,1633197667,1773.1525849999998,1771.255854859696
SS,5128851,1633197667,1358.7582512411332,556120.7257257939
SPELL,5128851,1633197667,10397375.892645467,232125.24643272
JOE,5128851,1633197667,31380.78015418469,55099.56740784194
TIME,5128851,1633197667,165622.39230154,525919928.1218403
CVX,5157651,1633257126,690592.966115783,32404767.025714744
POPCORN,5157651,1633257126,48000000.0,46807.88886953899
SILO,5157651,1633257126,27107000.58465472,3454911.4017759687
CRV,5157651,1633257126,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5157651,1633257126,2749566.107243417,41529424.91467056
MIM,5157651,1633257126,161976089.42592424,162386486.04065308
WBTC,5157651,1633257126,8.13046612,377672.00893733016
sOHM,5157651,1633257126,12.814474251,4907.787943955144
JLP,5157651,1633257126,74.00836220752076,33059.45284725425
WETH.e,5157651,1633257126,1297.9551570712651,4888070.8738555135
DYP,5157651,1633257126,1.0,0.0001196593492418
HP,5157651,1633257126,500093605.0059424,54784050.004251614
FINGER,5157651,1633257126,9008616.342836384,15365824.97092654
SU,5157651,1633257126,75000000.0,0.120914886375
USDT.e,5157651,1633257126,1773.1525849999998,1771.255854859696
SS,5157651,1633257126,1358.7582512411332,556120.7257257939
SPELL,5157651,1633257126,10397375.892645467,232125.24643272
JOE,5157651,1633257126,31380.78015418469,55099.56740784194
TIME,5157651,1633257126,165622.39230154,525919928.1218403
CVX,5186451,1633316067,690592.966115783,32404767.025714744
POPCORN,5186451,1633316067,48000000.0,46805.17930419466
SILO,5186451,1633316067,27107000.58465472,3454711.4075350813
CRV,5186451,1633316067,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5186451,1633316067,2749566.107243417,41527020.90344005
MIM,5186451,1633316067,161976089.42592424,162386486.04065308
WBTC,5186451,1633316067,8.13046612,377672.00893733016
sOHM,5186451,1633316067,12.814474251,4907.787943955144
JLP,5186451,1633316067,74.00836220752076,33059.45284725425
WETH.e,5186451,1633316067,1297.9551570712651,4888070.8738555135
DYP,5186451,1633316067,1.0,0.0001196593492418
HP,5186451,1633316067,500093605.0059424,54784050.004251614
FINGER,5186451,1633316067,9008616.342836384,15365824.97092654
SU,5186451,1633316067,75000000.0,0.120914886375
USDT.e,5186451,1633316067,1773.1525849999998,1771.255854859696
SS,5186451,1633316067,1358.7582512411332,556120.7257257939
SPELL,5186451,1633316067,10397375.892645467,232125.24643272
JOE,5186451,1633316067,31380.78015418469,55099.56740784194
TIME,5186451,1633316067,165622.39230154,528314913.8764984
CVX,5215251,1633375092,690592.966115783,32404767.025714744
POPCORN,5215251,1633375092,48000000.0,46805.17930419466
SILO,5215251,1633375092,27107000.58465472,3454711.4075350813
CRV,5215251,1633375092,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5215251,1633375092,2749566.107243417,41527020.90344005
MIM,5215251,1633375092,161976089.42592424,162386486.04065308
WBTC,5215251,1633375092,8.13046612,377672.00893733016
sOHM,5215251,1633375092,12.814474251,4907.787943955144
JLP,5215251,1633375092,74.00836220752076,33059.06454485371
WETH.e,5215251,1633375092,1297.9551570712651,4888070.8738555135
DYP,5215251,1633375092,1.0,0.0001196579437735
HP,5215251,1633375092,500093605.0059424,54783406.53388849
FINGER,5215251,1633375092,9008616.342836384,15365824.97092654
SU,5215251,1633375092,75000000.0,0.120914886375
USDT.e,5215251,1633375092,1773.1525849999998,1771.255854859696
SS,5215251,1633375092,1358.7582512411332,556114.1937661214
SPELL,5215251,1633375092,10397375.892645467,232122.5199874024
JOE,5215251,1633375092,31380.78015418469,55099.292926432776
TIME,5215251,1633375092,165622.39230154,528308708.51217335
CVX,5244051,1633434853,690592.966115783,32404767.025714744
POPCORN,5244051,1633434853,48000000.0,46805.17930419466
SILO,5244051,1633434853,27107000.58465472,3454711.4075350813
CRV,5244051,1633434853,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5244051,1633434853,2749566.107243417,41527020.90344005
MIM,5244051,1633434853,161976089.42592424,162386486.04065308
WBTC,5244051,1633434853,8.13046612,377672.00893733016
sOHM,5244051,1633434853,12.814474251,4907.787943955144
JLP,5244051,1633434853,74.00836220752076,33059.06454485371
WETH.e,5244051,1633434853,1297.9551570712651,4888070.8738555135
DYP,5244051,1633434853,1.0,0.0001196579437735
HP,5244051,1633434853,500093605.0059424,54783406.53388849
FINGER,5244051,1633434853,9008616.342836384,15365824.97092654
SU,5244051,1633434853,75000000.0,0.120914886375
USDT.e,5244051,1633434853,1773.1525849999998,1771.255854859696
SS,5244051,1633434853,1358.7582512411332,556114.1937661214
SPELL,5244051,1633434853,10397375.892645467,232122.5199874024
JOE,5244051,1633434853,31380.78015418469,55099.292926432776
TIME,5244051,1633434853,165622.39230154,528308708.51217335
CVX,5272851,1633493642,690592.966115783,32404767.025714744
POPCORN,5272851,1633493642,48000000.0,46805.17930419466
SILO,5272851,1633493642,27107000.58465472,3454711.4075350813
CRV,5272851,1633493642,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5272851,1633493642,2749566.107243417,41527020.90344005
MIM,5272851,1633493642,161976089.42592424,162386486.04065308
WBTC,5272851,1633493642,8.13046612,377672.00893733016
sOHM,5272851,1633493642,12.814474251,4907.787943955144
JLP,5272851,1633493642,74.00836220752076,33059.057580074485
WETH.e,5272851,1633493642,1297.9551570712651,4888070.8738555135
DYP,5272851,1633493642,1.0,0.0001196579437735
HP,5272851,1633493642,500093605.0059424,54783356.07352478
FINGER,5272851,1633493642,9008616.342836384,15365824.97092654
SU,5272851,1633493642,75000000.0,0.120914886375
USDT.e,5272851,1633493642,1773.1525849999998,1771.255854859696
SS,5272851,1633493642,1358.7582512411332,556113.5535081216
SPELL,5272851,1633493642,10397375.892645467,232122.2527431889
JOE,5272851,1633493642,31380.78015418469,55097.44635203527
TIME,5272851,1633493642,165622.39230154,528720773.19408965
CVX,5301651,1633551950,690592.966115783,32404767.025714744
POPCORN,5301651,1633551950,48000000.0,46805.17930419466
SILO,5301651,1633551950,27107000.58465472,3454711.4075350813
CRV,5301651,1633551950,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5301651,1633551950,2749566.107243417,41527020.90344005
MIM,5301651,1633551950,161976089.42592424,162386486.04065308
WBTC,5301651,1633551950,8.13046612,377672.00893733016
sOHM,5301651,1633551950,12.814474251,4907.787943955144
JLP,5301651,1633551950,74.00836220752076,33059.138222660695
WETH.e,5301651,1633551950,1297.9551570712651,4888070.8738555135
DYP,5301651,1633551950,1.0,0.0001196582104518
HP,5301651,1633551950,500093605.0059424,54783528.62812523
FINGER,5301651,1633551950,9008616.342836384,15365824.97092654
SU,5301651,1633551950,75000000.0,0.120914886375
USDT.e,5301651,1633551950,1773.1525849999998,1771.255854859696
SS,5301651,1633551950,1358.7582512411332,556115.4331621781
SPELL,5301651,1633551950,10397375.892645467,232115.12553933568
JOE,5301651,1633551950,31380.78015418469,55097.44635203527
TIME,5301651,1633551950,165622.39230154,525969073.10648674
CVX,5330451,1633610346,690592.966115783,32404767.025714744
POPCORN,5330451,1633610346,48000000.0,46805.17930419466
SILO,5330451,1633610346,27107000.58465472,3454711.4075350813
CRV,5330451,1633610346,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5330451,1633610346,2749566.107243417,41527020.90344005
MIM,5330451,1633610346,161976089.42592424,162425655.37192455
WBTC,5330451,1633610346,8.13046612,377672.00893733016
sOHM,5330451,1633610346,12.814474251,4907.787943955144
JLP,5330451,1633610346,74.00836220752076,33059.138222660695
WETH.e,5330451,1633610346,1297.9551570712651,4888070.8738555135
DYP,5330451,1633610346,1.0,0.0001196582104518
HP,5330451,1633610346,500093605.0059424,54783528.62812523
FINGER,5330451,1633610346,9008616.342836384,15365824.97092654
SU,5330451,1633610346,75000000.0,0.120914886375
USDT.e,5330451,1633610346,1773.1525849999998,1771.255854859696
SS,5330451,1633610346,1358.7582512411332,556116.8861718124
SPELL,5330451,1633610346,10397375.892645467,232115.7320060754
JOE,5330451,1633610346,31380.78015418469,55097.44635203527
TIME,5330451,1633610346,165622.39230154,531106139.84351057
CVX,5359251,1633668774,690592.966115783,32404767.025714744
POPCORN,5359251,1633668774,48000000.0,46805.17930419466
SILO,5359251,1633668774,27107000.58465472,3454711.4075350813
CRV,5359251,1633668774,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5359251,1633668774,2749566.107243417,41527020.90344005
MIM,5359251,1633668774,161976089.42592424,162470712.72202688
WBTC,5359251,1633668774,8.13046612,377672.00893733016
sOHM,5359251,1633668774,12.814474251,4907.787943955144
JLP,5359251,1633668774,74.00836220752076,33059.224599055735
WETH.e,5359251,1633668774,1297.9551570712651,4888070.8738555135
DYP,5359251,1633668774,1.0,0.0001196585230929
HP,5359251,1633668774,500093605.0059424,54783671.765664935
FINGER,5359251,1633668774,9008616.342836384,15365824.97092654
SU,5359251,1633668774,75000000.0,0.120914886375
USDT.e,5359251,1633668774,1773.1525849999998,1771.255854859696
SS,5359251,1633668774,1358.7582512411332,556116.8861718124
SPELL,5359251,1633668774,10397375.892645467,232115.7320060754
JOE,5359251,1633668774,31380.78015418469,55097.44635203527
TIME,5359251,1633668774,165622.39230154,530024227.17362976
CVX,5388051,1633727490,690592.966115783,32404767.025714744
POPCORN,5388051,1633727490,48000000.0,46805.17930419466
SILO,5388051,1633727490,27107000.58465472,3454711.4075350813
CRV,5388051,1633727490,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5388051,1633727490,2749566.107243417,41527020.90344005
MIM,5388051,1633727490,161976089.42592424,162471668.2545797
WBTC,5388051,1633727490,8.13046612,377672.00893733016
sOHM,5388051,1633727490,12.814474251,4907.787943955144
JLP,5388051,1633727490,74.00836220752076,33059.224599055735
WETH.e,5388051,1633727490,1297.9551570712651,4888070.8738555135
DYP,5388051,1633727490,1.0,0.0001196585230929
HP,5388051,1633727490,500093605.0059424,54783671.765664935
FINGER,5388051,1633727490,9008616.342836384,15365845.97032507
SU,5388051,1633727490,75000000.0,0.1209150516
USDT.e,5388051,1633727490,1773.1525849999998,1771.255854859696
SS,5388051,1633727490,1358.7582512411332,556116.8861718124
SPELL,5388051,1633727490,10397375.892645467,232115.7320060754
JOE,5388051,1633727490,31380.78015418469,55097.44635203527
TIME,5388051,1633727490,165622.39230154,530024227.17362976
CVX,5416851,1633786122,690592.966115783,32404767.025714744
POPCORN,5416851,1633786122,48000000.0,46803.221597025215
SILO,5416851,1633786122,27107000.58465472,3454566.9082853952
CRV,5416851,1633786122,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5416851,1633786122,2749566.107243417,41525283.96432868
MIM,5416851,1633786122,161976089.42592424,162522495.24573225
WBTC,5416851,1633786122,8.13046612,377672.00893733016
sOHM,5416851,1633786122,12.814474251,4907.787943955144
JLP,5416851,1633786122,74.00836220752076,33039.66955085678
WETH.e,5416851,1633786122,1297.9551570712651,4888070.8738555135
DYP,5416851,1633786122,1.0,0.0001194448984026
HP,5416851,1633786122,500093605.0059424,54685867.24150111
FINGER,5416851,1633786122,9008616.342836384,15357409.28965898
SU,5416851,1633786122,75000000.0,0.120848662725
USDT.e,5416851,1633786122,1773.1525849999998,1771.255854859696
SS,5416851,1633786122,1358.7582512411332,555124.0584609543
SPELL,5416851,1633786122,10397375.892645467,231701.3390311594
JOE,5416851,1633786122,31380.78015418469,55097.44635203527
TIME,5416851,1633786122,165622.39230154,531810590.5195244
CVX,5445651,1633844782,690592.966115783,32404767.025714744
POPCORN,5445651,1633844782,48000000.0,46803.221597025215
SILO,5445651,1633844782,27107000.58465472,3454566.9082853952
CRV,5445651,1633844782,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5445651,1633844782,2749566.107243417,41525283.96432868
MIM,5445651,1633844782,161976089.42592424,162582532.6349542
WBTC,5445651,1633844782,8.13046612,377672.00893733016
sOHM,5445651,1633844782,12.814474251,4907.787943955144
JLP,5445651,1633844782,74.00836220752076,33001.06791925716
WETH.e,5445651,1633844782,1297.9551570712651,4888070.8738555135
DYP,5445651,1633844782,1.0,0.0001194480238299
HP,5445651,1633844782,500093605.0059424,54687298.166595206
FINGER,5445651,1633844782,9008616.342836384,15357409.28965898
SU,5445651,1633844782,75000000.0,0.120848662725
USDT.e,5445651,1633844782,1773.1525849999998,1771.255854859696
SS,5445651,1633844782,1358.7582512411332,555138.5839862071
SPELL,5445651,1633844782,10397375.892645467,231707.40179064524
JOE,5445651,1633844782,31380.78015418469,55097.44635203527
TIME,5445651,1633844782,165622.39230154,529147590.7466649
CVX,5474451,1633903370,690592.966115783,32404767.025714744
POPCORN,5474451,1633903370,48000000.0,46803.221597025215
SILO,5474451,1633903370,27107000.58465472,3454566.9082853952
CRV,5474451,1633903370,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5474451,1633903370,2749566.107243417,41525283.96432868
MIM,5474451,1633903370,161976089.42592424,162557672.2024636
WBTC,5474451,1633903370,8.13046612,377672.00893733016
sOHM,5474451,1633903370,12.814474251,4907.787943955144
JLP,5474451,1633903370,74.00836220752076,33001.07679797506
WETH.e,5474451,1633903370,1297.9551570712651,4888070.8738555135
DYP,5474451,1633903370,1.0,0.0001194480559666
HP,5474451,1633903370,500093605.0059424,54687312.87984915
FINGER,5474451,1633903370,9008616.342836384,15353129.416417224
SU,5474451,1633903370,75000000.0,0.1208149840499999
USDT.e,5474451,1633903370,1773.1525849999998,1771.255854859696
SS,5474451,1633903370,1358.7582512411332,555138.733342552
SPELL,5474451,1633903370,10397375.892645467,231707.464129981
JOE,5474451,1633903370,31380.78015418469,55097.44635203527
TIME,5474451,1633903370,165622.39230154,529121449.4322223
CVX,5503251,1633961802,690592.966115783,32404767.025714744
POPCORN,5503251,1633961802,48000000.0,46803.221597025215
SILO,5503251,1633961802,27107000.58465472,3454566.9082853952
CRV,5503251,1633961802,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5503251,1633961802,2749566.107243417,41525283.96432868
MIM,5503251,1633961802,161976089.42592424,162499016.59560484
WBTC,5503251,1633961802,8.13046612,377672.00893733016
sOHM,5503251,1633961802,12.814474251,4907.787943955144
WETH.e,5503251,1633961802,1297.9551570712651,4888070.8738555135
DYP,5503251,1633961802,1.0,0.0001194421549113
HP,5503251,1633961802,500093605.0059424,54661908.87806717
FINGER,5503251,1633961802,9008616.342836384,15337721.836139886
JLP,5503251,1633961802,13.542740393496258,6035.413019163103
SU,5503251,1633961802,75000000.0,0.120693740625
USDT.e,5503251,1633961802,1773.1525849999998,1771.255854859696
SS,5503251,1633961802,1358.7582512411332,554803.9850008992
SPELL,5503251,1633961802,10397375.892645467,231567.7446604008
JOE,5503251,1633961802,31380.78015418469,55060.67370354056
TIME,5503251,1633961802,165622.39230154,528828515.0492703
CVX,5532051,1634021382,690592.966115783,32404767.025714744
POPCORN,5532051,1634021382,48000000.0,46813.08128173085
SILO,5532051,1634021382,27107000.58465472,3455294.6560631776
CRV,5532051,1634021382,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5532051,1634021382,2749566.107243417,41534031.78538096
MIM,5532051,1634021382,161976089.42592424,162535498.85603172
WBTC,5532051,1634021382,8.13046612,377672.00893733016
sOHM,5532051,1634021382,12.814474251,4907.787943955144
JLP,5532051,1634021382,74.00836220752076,32957.55697162516
WETH.e,5532051,1634021382,1297.9551570712651,4888070.8738555135
DYP,5532051,1634021382,1.0,0.0001192905350867
HP,5532051,1634021382,500093605.0059424,54615194.55550951
FINGER,5532051,1634021382,9008616.342836384,15324582.354176596
SU,5532051,1634021382,75000000.0,0.12059034495
USDT.e,5532051,1634021382,1773.1525849999998,1771.255854859696
SS,5532051,1634021382,1358.7582512411332,554406.6499192422
SPELL,5532051,1634021382,10397375.892645467,231401.9023246908
JOE,5532051,1634021382,31380.78015418469,55060.67370354056
TIME,5532051,1634021382,165622.39230154,530635138.0967159
CVX,5560851,1634081710,690592.966115783,32404767.025714744
POPCORN,5560851,1634081710,48000000.0,46813.08128173085
SILO,5560851,1634081710,27107000.58465472,3455294.6560631776
CRV,5560851,1634081710,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5560851,1634081710,2749566.107243417,41534031.78538096
MIM,5560851,1634081710,161976089.42592424,162563253.2042448
WBTC,5560851,1634081710,8.13046612,377672.00893733016
sOHM,5560851,1634081710,12.814474251,4907.787943955144
JLP,5560851,1634081710,74.00836220752076,32963.467376275694
WETH.e,5560851,1634081710,1297.9551570712651,4888070.8738555135
DYP,5560851,1634081710,1.0,0.0001193119279143
HP,5560851,1634081710,500093605.0059424,54624988.9070802
FINGER,5560851,1634081710,9008616.342836384,15324582.354176596
SU,5560851,1634081710,75000000.0,0.12059034495
USDT.e,5560851,1634081710,1773.1525849999998,1771.255854859696
SS,5560851,1634081710,1358.7582512411332,554506.0737826308
SPELL,5560851,1634081710,10397375.892645467,231443.4005122178
JOE,5560851,1634081710,31380.78015418469,55060.67370354056
TIME,5560851,1634081710,165622.39230154,530730298.9240384
CVX,5589651,1634140900,690592.966115783,32404767.025714744
POPCORN,5589651,1634140900,48000000.0,46813.08128173085
SILO,5589651,1634140900,27107000.58465472,3455294.6560631776
CRV,5589651,1634140900,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5589651,1634140900,2749566.107243417,41534031.78538096
MIM,5589651,1634140900,161976089.42592424,162593245.76728666
WBTC,5589651,1634140900,8.13046612,377672.00893733016
sOHM,5589651,1634140900,12.814474251,4907.787943955144
JLP,5589651,1634140900,74.00836220752076,32960.00144391766
WETH.e,5589651,1634140900,1297.9551570712651,4888070.8738555135
DYP,5589651,1634140900,1.0,0.000119299382903
HP,5589651,1634140900,500093605.0059424,54619245.381544806
FINGER,5589651,1634140900,9008616.342836384,15324582.354176596
SU,5589651,1634140900,75000000.0,0.12059034495
USDT.e,5589651,1634140900,1773.1525849999998,1771.255854859696
SS,5589651,1634140900,1358.7582512411332,554447.7704335956
SPELL,5589651,1634140900,10397375.892645467,231419.0654760478
JOE,5589651,1634140900,31380.78015418469,55060.05149587718
TIME,5589651,1634140900,165622.39230154,530261114.9871119
CVX,5618451,1634200317,690592.966115783,32404767.025714744
POPCORN,5618451,1634200317,48000000.0,46813.08128173085
SILO,5618451,1634200317,27107000.58465472,3455294.6560631776
CRV,5618451,1634200317,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5618451,1634200317,2749566.107243417,41534031.78538096
MIM,5618451,1634200317,161976089.42592424,162580911.22256452
WBTC,5618451,1634200317,8.13046612,377672.00893733016
sOHM,5618451,1634200317,12.814474251,4907.787943955144
JLP,5618451,1634200317,74.00836220752076,32960.002595425605
WETH.e,5618451,1634200317,1297.9551570712651,4888070.8738555135
DYP,5618451,1634200317,1.0,0.000119299382903
HP,5618451,1634200317,500093605.0059424,54619253.7243089
FINGER,5618451,1634200317,9008616.342836384,15324582.354176596
SU,5618451,1634200317,75000000.0,0.12059034495
USDT.e,5618451,1634200317,1773.1525849999998,1771.255854859696
SS,5618451,1634200317,1358.7582512411332,554447.8762893814
SPELL,5618451,1634200317,10397375.892645467,231419.1096588335
JOE,5618451,1634200317,31380.78015418469,55060.05149587718
TIME,5618451,1634200317,165622.39230154,530484968.8757239
CVX,5647251,1634260423,690592.966115783,32404767.025714744
POPCORN,5647251,1634260423,48000000.0,46813.08128173085
SILO,5647251,1634260423,27107000.58465472,3455294.6560631776
CRV,5647251,1634260423,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5647251,1634260423,2749566.107243417,41534031.78538096
MIM,5647251,1634260423,161976089.42592424,162580911.22256452
WBTC,5647251,1634260423,8.13046612,377672.00893733016
sOHM,5647251,1634260423,12.814474251,15069.41553363788
JLP,5647251,1634260423,74.00836220752076,32960.003411388774
WETH.e,5647251,1634260423,1297.9551570712651,4888070.8738555135
DYP,5647251,1634260423,1.0,0.0001192993900243
HP,5647251,1634260423,500093605.0059424,54619248.64191444
FINGER,5647251,1634260423,9008616.342836384,15324582.354176596
SU,5647251,1634260423,75000000.0,0.12059034495
USDT.e,5647251,1634260423,1773.1525849999998,1771.255854859696
SS,5647251,1634260423,1358.7582512411332,554447.8035300741
SPELL,5647251,1634260423,10397375.892645467,231419.0792900742
JOE,5647251,1634260423,31380.78015418469,55060.05149587718
TIME,5647251,1634260423,165622.39230154,530484899.2610306
CVX,5676051,1634320674,690592.966115783,32404767.025714744
POPCORN,5676051,1634320674,48000000.0,46807.653221592765
SILO,5676051,1634320674,27107000.58465472,3454894.0084947096
CRV,5676051,1634320674,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5676051,1634320674,2749566.107243417,41529215.84043274
MIM,5676051,1634320674,161976688.49611253,162580313.23690736
WBTC,5676051,1634320674,8.13046612,377672.00893733016
sOHM,5676051,1634320674,12.814474251,4909.260427576877
JLP,5676051,1634320674,74.00836220752076,32960.003411388774
WETH.e,5676051,1634320674,1297.9551570712651,4888070.8738555135
DYP,5676051,1634320674,1.0,0.0001192993900243
HP,5676051,1634320674,500093605.0059424,54619248.64191444
FINGER,5676051,1634320674,9008616.342836384,15324582.354176596
SU,5676051,1634320674,75000000.0,0.12059034495
USDT.e,5676051,1634320674,1773.1525849999998,1771.3036456900354
SS,5676051,1634320674,1358.7582512411332,554447.8035300741
SPELL,5676051,1634320674,10397375.892645467,231419.0792900742
JOE,5676051,1634320674,31380.78015418469,55060.05149587718
TIME,5676051,1634320674,165622.592047531,530485539.04307
CVX,5704851,1634380899,690592.966115783,32404767.025714744
POPCORN,5704851,1634380899,48000000.0,46803.26299656504
SILO,5704851,1634380899,27107000.58465472,3454569.964004115
CRV,5704851,1634380899,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5704851,1634380899,2749566.107243417,41525320.69529696
MIM,5704851,1634380899,161976688.49611253,162579401.4231824
WBTC,5704851,1634380899,8.13046612,377672.00893733016
sOHM,5704851,1634380899,12.814474251,4909.260427576877
JLP,5704851,1634380899,74.00836220752076,32960.003411388774
WETH.e,5704851,1634380899,1297.9551570712651,4888070.8738555135
DYP,5704851,1634380899,1.0,0.0001192993900243
HP,5704851,1634380899,500093605.0059424,54619248.64191444
FINGER,5704851,1634380899,9008616.342836384,15324582.354176596
SU,5704851,1634380899,75000000.0,0.12059034495
USDT.e,5704851,1634380899,1773.1525849999998,1771.3036456900354
SS,5704851,1634380899,1358.7582512411332,554447.8035300741
SPELL,5704851,1634380899,10397375.892645467,231419.0792900742
JOE,5704851,1634380899,31380.78015418469,55060.05149587718
TIME,5704851,1634380899,165622.592047531,532679899.8444529
CVX,5733651,1634440774,690592.966115783,32404767.025714744
POPCORN,5733651,1634440774,48000000.0,46803.26299656504
SILO,5733651,1634440774,27107000.58465472,3454569.964004115
CRV,5733651,1634440774,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5733651,1634440774,2749566.107243417,41525320.69529696
MIM,5733651,1634440774,161976688.49611253,162615402.11132252
WBTC,5733651,1634440774,8.13046612,377672.00893733016
sOHM,5733651,1634440774,12.814474251,4909.260427576877
JLP,5733651,1634440774,74.00836220752076,32960.003411388774
WETH.e,5733651,1634440774,1297.9551570712651,4888070.8738555135
DYP,5733651,1634440774,1.0,0.0001192993900243
HP,5733651,1634440774,500093605.0059424,54619248.64191444
FINGER,5733651,1634440774,9008616.342836384,15324582.354176596
SU,5733651,1634440774,75000000.0,0.12059034495
USDT.e,5733651,1634440774,1773.1525849999998,1771.3036456900354
SS,5733651,1634440774,1358.7582512411332,554447.8035300741
SPELL,5733651,1634440774,10397375.892645467,231419.0792900742
JOE,5733651,1634440774,31380.78015418469,55060.05149587718
TIME,5733651,1634440774,165622.592047531,530887941.9776908
CVX,5762451,1634500927,690592.966115783,32404767.025714744
POPCORN,5762451,1634500927,48000000.0,46799.172430956576
SILO,5762451,1634500927,27107000.58465472,3454268.037510489
CRV,5762451,1634500927,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5762451,1634500927,2749566.107243417,41521691.41738253
MIM,5762451,1634500927,161976688.49611253,162615402.11132252
WBTC,5762451,1634500927,8.13046612,377672.00893733016
sOHM,5762451,1634500927,12.814474251,4909.260427576877
JLP,5762451,1634500927,74.00836220752076,32960.003411388774
WETH.e,5762451,1634500927,1297.9551570712651,4888070.8738555135
DYP,5762451,1634500927,1.0,0.0001192993900243
HP,5762451,1634500927,500093605.0059424,54619248.64191444
FINGER,5762451,1634500927,9008616.342836384,15324582.354176596
SU,5762451,1634500927,75000000.0,0.12059034495
USDT.e,5762451,1634500927,1773.1525849999998,1771.3036456900354
SS,5762451,1634500927,1358.7582512411332,554447.8035300741
SPELL,5762451,1634500927,10397375.892645467,231410.21685595487
JOE,5762451,1634500927,31380.78015418469,55060.05149587718
TIME,5762451,1634500927,165622.592047531,530887941.9776908
CVX,5791251,1634561422,690592.966115783,32404767.025714744
POPCORN,5791251,1634561422,48000000.0,46799.172430956576
SILO,5791251,1634561422,27107000.58465472,3454268.037510489
CRV,5791251,1634561422,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5791251,1634561422,2749566.107243417,41521691.41738253
MIM,5791251,1634561422,161976688.49611253,162615402.11132252
WBTC,5791251,1634561422,8.13046612,377672.00893733016
sOHM,5791251,1634561422,12.814474251,4909.260427576877
JLP,5791251,1634561422,74.00836220752076,32960.003411388774
WETH.e,5791251,1634561422,1297.9551570712651,4888070.8738555135
DYP,5791251,1634561422,1.0,0.0001192993900243
HP,5791251,1634561422,500093605.0059424,54619248.64191444
FINGER,5791251,1634561422,9008616.342836384,15324582.354176596
SU,5791251,1634561422,75000000.0,0.12059034495
USDT.e,5791251,1634561422,1773.1525849999998,1771.3036456900354
SS,5791251,1634561422,1358.7582512411332,554447.8035300741
SPELL,5791251,1634561422,10397375.892645467,231410.21685595487
JOE,5791251,1634561422,31380.78015418469,55060.05149587718
TIME,5791251,1634561422,165622.592047531,530448784.0645259
CVX,5820051,1634621270,690592.966115783,32404767.025714744
POPCORN,5820051,1634621270,48000000.0,46799.172430956576
SILO,5820051,1634621270,27107000.58465472,3454268.037510489
CRV,5820051,1634621270,30605.80117011408,198779.99627028927
"ROME (🏛,🏛)",5820051,1634621270,2749566.107243417,41521691.41738253
MIM,5820051,1634621270,161976688.49611253,162615402.11132252
WBTC,5820051,1634621270,8.13046612,377672.00893733016
sOHM,5820051,1634621270,12.814474251,4909.260427576877
JLP,5820051,1634621270,74.00836220752076,32960.24590103807
